"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","sig","nhood_annotation"
0.0645690625914448,10.8835126073513,0.632134175120592,0.538511621268196,0.865572738856336,153,0.866189408133301,FALSE,"CD8 Tem"
0.140576448784055,10.9035009036938,3.27327227071409,0.0704175866145176,0.395068993177468,154,0.400070464348708,FALSE,"CD8 Tem"
-0.0333483700893325,10.8246818700427,0.19822619809962,0.656156610526904,0.927632396570189,155,0.927184458408043,FALSE,"CD8 Tem"
0.0726417433108191,10.7693792084275,0.286102262192148,0.654148614826914,0.927632396570189,156,0.927184458408043,FALSE,"CD8 Tem"
0.112382162970369,11.0757802492241,2.16849898368597,0.140864246358747,0.515467828335588,157,0.519846388999158,FALSE,"CD8 Tem"
0.109453660778036,10.7808255940347,2.03423377988118,0.153792241900929,0.536558569828996,158,0.541267424168306,FALSE,"CD8 Tem"
0.0798520366484846,10.8657429659216,1.63510028876896,0.282835211625902,0.66515833235115,159,0.667972450729938,FALSE,"CD8 Tem"
0.0540714890299164,10.8780506639885,0.509946260296284,0.67028202368682,0.933998409117059,160,0.93342868952607,FALSE,"CD8 Tem"
0.128603636055901,10.9359544092374,2.21278177965576,0.136872247203057,0.511808288764961,161,0.516118931760863,FALSE,"CD8 Tem"
0.0118816785572895,10.8409110661928,0.446855738124254,0.535374435566262,0.86548974593758,162,0.865987387471532,FALSE,"CD8 Tem"
-0.0666985575773333,11.0320534952566,0.420306729009613,0.516784305689319,0.85414228205088,163,0.854946557672782,FALSE,"CD8 Tem"
0.134942997781397,10.8154312972012,3.01626049251191,0.225944207073028,0.606054760253102,164,0.609147309574438,FALSE,"CD8 Tem"
0.0954225500110408,11.1610319011483,1.4587642307669,0.302753614680906,0.681220171978284,165,0.683441350686475,FALSE,"CD8 Tem"
0.0251429527584671,10.84581607652,0.160532203321044,0.688667159495277,0.942796872491067,166,0.942696279099538,FALSE,"CD8 Tem"
0.161098262100514,10.8158592761892,5.77518875591035,0.016254306882318,0.228395109696861,167,0.23310081889766,FALSE,"CD8 Tem"
0.0802872592300386,11.0396574627329,1.42131752402096,0.233187186679488,0.611698146844228,168,0.614404520702286,FALSE,"CD8 Tem"
0.078288428819537,10.8350928146857,1.16871538614008,0.279665830440097,0.661610263162203,169,0.664370289720759,FALSE,"CD8 Tem"
0.0448259712384448,10.8560157257133,0.642751304751161,0.463719138832673,0.818814622137722,170,0.819279365046954,FALSE,"CD8 Tem"
0.0169504367526615,10.8087314586498,0.0321849512106191,0.857622404465165,0.99428967969476,171,0.993016433540451,FALSE,"CD8 Tem"
